path	HR@1	HR@3	HR@5	HR@10	HR@20	HR@50	NDCG@1	NDCG@3	NDCG@5	NDCG@10	NDCG@20	NDCG@50
Games-grec-genrec-fixed-ce-from-sft/checkpoint-8752	0.0211	0.0415	0.0563	0.0842	0.127	0.1963	0.0211	0.0328	0.0388	0.0478	0.0586	0.0724
