path	HR@1	HR@3	HR@5	HR@10	HR@20	HR@50	NDCG@1	NDCG@3	NDCG@5	NDCG@10	NDCG@20	NDCG@50
Instruments-grec-lc4023-fixed-ce/checkpoint-3507	0.0654	0.079	0.0884	0.1054	0.1308	0.1727	0.0654	0.0731	0.077	0.0825	0.0888	0.0972
