variant_key,variant_label,model_dir,checkpoint,step,max_step,observed_max_step,epoch_progress,NDCG@10,HR@10,NDCG@50,HR@50,NDCG@5,HR@5
dynamic_hint,RL dynamic-hint,Games-grec-grpo-rule-only-dynamic-hint-cascade-qwen2.5-3b-qwen4B-4-256-from-sft896,checkpoint-4380,4380,8752,8752,1.0009140767824498,0.0464,0.0823,0.0716,0.198,0.0374,0.0543
dynamic_hint,RL dynamic-hint,Games-grec-grpo-rule-only-dynamic-hint-cascade-qwen2.5-3b-qwen4B-4-256-from-sft896,checkpoint-5256,5256,8752,8752,1.2010968921389398,0.0459,0.0809,0.0701,0.1916,0.0373,0.0542
dynamic_hint,RL dynamic-hint,Games-grec-grpo-rule-only-dynamic-hint-cascade-qwen2.5-3b-qwen4B-4-256-from-sft896,checkpoint-6132,6132,8752,8752,1.4012797074954295,0.046,0.0816,0.0699,0.1912,0.0371,0.0539
dynamic_hint,RL dynamic-hint,Games-grec-grpo-rule-only-dynamic-hint-cascade-qwen2.5-3b-qwen4B-4-256-from-sft896,checkpoint-7008,7008,8752,8752,1.6014625228519195,0.0461,0.0823,0.0697,0.1908,0.037,0.0539
dynamic_hint,RL dynamic-hint,Games-grec-grpo-rule-only-dynamic-hint-cascade-qwen2.5-3b-qwen4B-4-256-from-sft896,checkpoint-7884,7884,8752,8752,1.8016453382084094,0.046,0.0818,0.0698,0.1913,0.037,0.0539
dynamic_hint,RL dynamic-hint,Games-grec-grpo-rule-only-dynamic-hint-cascade-qwen2.5-3b-qwen4B-4-256-from-sft896,checkpoint-8752,8752,8752,8752,2.0,0.0459,0.0819,0.0697,0.1911,0.0367,0.0533
fixed_hint,RL fixed-hint,Games-grec-grpo-rule-only-fixedhint-taskfix-b16-sft896,checkpoint-876,876,8752,8752,0.20018281535648993,0.0432,0.0775,0.0679,0.1912,0.0345,0.0504
fixed_hint,RL fixed-hint,Games-grec-grpo-rule-only-fixedhint-taskfix-b16-sft896,checkpoint-1752,1752,8752,8752,0.40036563071297987,0.0456,0.0823,0.0708,0.1978,0.0365,0.0539
fixed_hint,RL fixed-hint,Games-grec-grpo-rule-only-fixedhint-taskfix-b16-sft896,checkpoint-2628,2628,8752,8752,0.6005484460694699,0.0461,0.0833,0.0714,0.2001,0.0367,0.054
fixed_hint,RL fixed-hint,Games-grec-grpo-rule-only-fixedhint-taskfix-b16-sft896,checkpoint-3504,3504,8752,8752,0.8007312614259597,0.0478,0.0853,0.0733,0.2024,0.0385,0.0562
fixed_hint,RL fixed-hint,Games-grec-grpo-rule-only-fixedhint-taskfix-b16-sft896,checkpoint-4380,4380,8752,8752,1.0009140767824498,0.0474,0.0842,0.0732,0.2023,0.038,0.0549
fixed_hint,RL fixed-hint,Games-grec-grpo-rule-only-fixedhint-taskfix-b16-sft896,checkpoint-5256,5256,8752,8752,1.2010968921389398,0.0464,0.0831,0.0714,0.1984,0.0369,0.0536
fixed_hint,RL fixed-hint,Games-grec-grpo-rule-only-fixedhint-taskfix-b16-sft896,checkpoint-6132,6132,8752,8752,1.4012797074954295,0.0478,0.0854,0.0719,0.1961,0.0383,0.0556
fixed_hint,RL fixed-hint,Games-grec-grpo-rule-only-fixedhint-taskfix-b16-sft896,checkpoint-7008,7008,8752,8752,1.6014625228519195,0.0476,0.0846,0.0722,0.1972,0.0383,0.0557
fixed_hint,RL fixed-hint,Games-grec-grpo-rule-only-fixedhint-taskfix-b16-sft896,checkpoint-7884,7884,8752,8752,1.8016453382084094,0.0479,0.0857,0.0721,0.197,0.0382,0.0556
fixed_hint,RL fixed-hint,Games-grec-grpo-rule-only-fixedhint-taskfix-b16-sft896,checkpoint-8752,8752,8752,8752,2.0,0.048,0.0857,0.0723,0.1972,0.0383,0.0555
