path	HR@1	HR@3	HR@5	HR@10	HR@20	HR@50	NDCG@1	NDCG@3	NDCG@5	NDCG@10	NDCG@20	NDCG@50
Arts-grec-genrec-fixed-from-sft/checkpoint-2105	0.0723	0.0914	0.1032	0.1245	0.1517	0.2039	0.0723	0.0832	0.0881	0.095	0.1018	0.1121
