path	HR@1	HR@3	HR@5	HR@10	HR@20	HR@50	NDCG@1	NDCG@3	NDCG@5	NDCG@10	NDCG@20	NDCG@50
Instruments-mimionerec-sft-qwen4B-4-256-dsz0-2/checkpoint-400	0.0859	0.1243	0.1386	0.1634	0.1965	0.2544	0.0859	0.1089	0.1147	0.1227	0.131	0.1426
