path	HR@1	HR@3	HR@5	HR@10	HR@20	HR@50	NDCG@1	NDCG@3	NDCG@5	NDCG@10	NDCG@20	NDCG@50
Arts-grec-rule/checkpoint-3792	0.0511	0.067	0.0767	0.0933	0.1134	0.1492	0.0511	0.0603	0.0642	0.0696	0.0746	0.0817
