path	HR@1	HR@3	HR@5	HR@10	HR@20	HR@50	NDCG@1	NDCG@3	NDCG@5	NDCG@10	NDCG@20	NDCG@50
Instruments-grec-genrec-fixed-full-sequence-sft-from-sft/checkpoint-666	0.074	0.0884	0.0974	0.1146	0.1407	0.1923	0.074	0.0823	0.0859	0.0914	0.098	0.1082
