path	HR@1	HR@3	HR@5	HR@10	HR@20	HR@50	NDCG@1	NDCG@3	NDCG@5	NDCG@10	NDCG@20	NDCG@50
Instruments-mimionerec-grpo-qwen2.5-3b-qwen4B-4-256-from-sft500/checkpoint-2920	0.0954	0.1296	0.1382	0.1561	0.1806	0.2267	0.0954	0.1155	0.119	0.1248	0.131	0.1401
