path	HR@1	HR@3	HR@5	HR@10	HR@20	HR@50	NDCG@1	NDCG@3	NDCG@5	NDCG@10	NDCG@20	NDCG@50
Games-grec-grpo-rule-only-rerun-quietlog-qwen2.5-3b-qwen4B-4-256-from-sft896/checkpoint-4380	0.0211	0.0403	0.0541	0.081	0.1195	0.1851	0.0211	0.0319	0.0376	0.0463	0.0559	0.0689
