path	HR@1	HR@3	HR@5	HR@10	HR@20	HR@50	NDCG@1	NDCG@3	NDCG@5	NDCG@10	NDCG@20	NDCG@50
Arts-grec-fixed/checkpoint-948	0.0483	0.0614	0.071	0.0853	0.1063	0.1438	0.0483	0.0559	0.0598	0.0645	0.0697	0.0772
