variant_key,variant_label,model_dir,checkpoint,step,max_step,observed_max_step,epoch_progress,NDCG@10,HR@10,NDCG@50,HR@50,NDCG@5,HR@5
hintce_coef_005,RL fixed CE coef=0.005,Instruments-grec-grpo-rule-only-fixedhint-taskfix-b16-hintce-3-sft495,checkpoint-2331,2331,3326,3326,1.4016837041491281,0.0942,0.1185,0.1104,0.1942,0.0887,0.1013
hintce_coef_005,RL fixed CE coef=0.005,Instruments-grec-grpo-rule-only-fixedhint-taskfix-b16-hintce-3-sft495,checkpoint-2664,2664,3326,3326,1.6019242333132893,0.0943,0.1185,0.1107,0.195,0.0884,0.1003
hintce_coef_005,RL fixed CE coef=0.005,Instruments-grec-grpo-rule-only-fixedhint-taskfix-b16-hintce-3-sft495,checkpoint-2997,2997,3326,3326,1.8021647624774504,0.0943,0.1186,0.111,0.1961,0.0885,0.1007
hintce_coef_005,RL fixed CE coef=0.005,Instruments-grec-grpo-rule-only-fixedhint-taskfix-b16-hintce-3-sft495,checkpoint-3326,3326,3326,3326,2.0,0.0943,0.1188,0.1109,0.196,0.0884,0.1005
single_hint_mixed,RL single-hint mixed,Instruments-grec-grpo-rule-only-fixedhint-taskfix-b16-sid-hint-only-mixed-sft495,checkpoint-333,333,3326,3326,0.20024052916416116,0.0861,0.1112,0.1012,0.1813,0.0806,0.0939
single_hint_mixed,RL single-hint mixed,Instruments-grec-grpo-rule-only-fixedhint-taskfix-b16-sid-hint-only-mixed-sft495,checkpoint-666,666,3326,3326,0.4004810583283223,0.0903,0.1153,0.107,0.1927,0.0843,0.0967
single_hint_mixed,RL single-hint mixed,Instruments-grec-grpo-rule-only-fixedhint-taskfix-b16-sid-hint-only-mixed-sft495,checkpoint-999,999,3326,3326,0.6007215874924835,0.0924,0.1166,0.1087,0.1928,0.0866,0.0985
single_hint_mixed,RL single-hint mixed,Instruments-grec-grpo-rule-only-fixedhint-taskfix-b16-sid-hint-only-mixed-sft495,checkpoint-1332,1332,3326,3326,0.8009621166566446,0.092,0.1148,0.1083,0.1908,0.0866,0.0982
single_hint_mixed,RL single-hint mixed,Instruments-grec-grpo-rule-only-fixedhint-taskfix-b16-sid-hint-only-mixed-sft495,checkpoint-1665,1665,3326,3326,1.0012026458208059,0.0947,0.119,0.1108,0.1935,0.089,0.101
single_hint_mixed,RL single-hint mixed,Instruments-grec-grpo-rule-only-fixedhint-taskfix-b16-sid-hint-only-mixed-sft495,checkpoint-1998,1998,3326,3326,1.201443174984967,0.0942,0.1171,0.1103,0.1919,0.0889,0.1007
single_hint_mixed,RL single-hint mixed,Instruments-grec-grpo-rule-only-fixedhint-taskfix-b16-sid-hint-only-mixed-sft495,checkpoint-2331,2331,3326,3326,1.4016837041491281,0.0946,0.1182,0.1111,0.1948,0.089,0.1007
single_hint_mixed,RL single-hint mixed,Instruments-grec-grpo-rule-only-fixedhint-taskfix-b16-sid-hint-only-mixed-sft495,checkpoint-2664,2664,3326,3326,1.6019242333132893,0.0948,0.118,0.1116,0.1958,0.0892,0.1006
single_hint_mixed,RL single-hint mixed,Instruments-grec-grpo-rule-only-fixedhint-taskfix-b16-sid-hint-only-mixed-sft495,checkpoint-2997,2997,3326,3326,1.8021647624774504,0.0947,0.1185,0.1112,0.1952,0.0892,0.1013
single_hint_mixed,RL single-hint mixed,Instruments-grec-grpo-rule-only-fixedhint-taskfix-b16-sid-hint-only-mixed-sft495,checkpoint-3326,3326,3326,3326,2.0,0.0945,0.1179,0.1111,0.1951,0.0891,0.1011
dynamic_dual_task,RL dynamic dual-task,Instruments-grec-grpo-rule-only-dynamic-hint-sid-title-desc-qwen2.5-3b-qwen4B-4-256-from-sft495,checkpoint-302,302,3012,3012,0.20053120849933598,0.082,0.109,0.0968,0.1774,0.0763,0.0912
dynamic_dual_task,RL dynamic dual-task,Instruments-grec-grpo-rule-only-dynamic-hint-sid-title-desc-qwen2.5-3b-qwen4B-4-256-from-sft495,checkpoint-604,604,3012,3012,0.40106241699867196,0.0877,0.1114,0.1033,0.1836,0.0825,0.0953
dynamic_dual_task,RL dynamic dual-task,Instruments-grec-grpo-rule-only-dynamic-hint-sid-title-desc-qwen2.5-3b-qwen4B-4-256-from-sft495,checkpoint-906,906,3012,3012,0.601593625498008,0.09,0.1124,0.1062,0.1875,0.0849,0.0967
dynamic_dual_task,RL dynamic dual-task,Instruments-grec-grpo-rule-only-dynamic-hint-sid-title-desc-qwen2.5-3b-qwen4B-4-256-from-sft495,checkpoint-1208,1208,3012,3012,0.8021248339973439,0.0907,0.1154,0.1064,0.1881,0.085,0.0977
dynamic_dual_task,RL dynamic dual-task,Instruments-grec-grpo-rule-only-dynamic-hint-sid-title-desc-qwen2.5-3b-qwen4B-4-256-from-sft495,checkpoint-1510,1510,3012,3012,1.00265604249668,0.093,0.1153,0.1088,0.1885,0.0877,0.0989
dynamic_dual_task,RL dynamic dual-task,Instruments-grec-grpo-rule-only-dynamic-hint-sid-title-desc-qwen2.5-3b-qwen4B-4-256-from-sft495,checkpoint-1812,1812,3012,3012,1.203187250996016,0.091,0.1105,0.105,0.1754,0.0863,0.0959
dynamic_dual_task,RL dynamic dual-task,Instruments-grec-grpo-rule-only-dynamic-hint-sid-title-desc-qwen2.5-3b-qwen4B-4-256-from-sft495,checkpoint-2114,2114,3012,3012,1.403718459495352,0.0912,0.1124,0.1058,0.1801,0.0859,0.0959
dynamic_dual_task,RL dynamic dual-task,Instruments-grec-grpo-rule-only-dynamic-hint-sid-title-desc-qwen2.5-3b-qwen4B-4-256-from-sft495,checkpoint-2416,2416,3012,3012,1.6042496679946878,0.0915,0.1117,0.1061,0.1791,0.0866,0.0965
dynamic_dual_task,RL dynamic dual-task,Instruments-grec-grpo-rule-only-dynamic-hint-sid-title-desc-qwen2.5-3b-qwen4B-4-256-from-sft495,checkpoint-2718,2718,3012,3012,1.8047808764940239,0.092,0.1132,0.1064,0.1796,0.0864,0.0959
dynamic_dual_task,RL dynamic dual-task,Instruments-grec-grpo-rule-only-dynamic-hint-sid-title-desc-qwen2.5-3b-qwen4B-4-256-from-sft495,checkpoint-3012,3012,3012,3012,2.0,0.0916,0.1127,0.1062,0.1799,0.0862,0.0959
fixed_dual_task,RL fixed dual-task,Instruments-grec-grpo-rule-only-fixedhint-taskfix-b16-sid-title-desc-sft495,checkpoint-302,302,3012,3012,0.20053120849933598,0.0791,0.1061,0.0947,0.1778,0.0734,0.0884
fixed_dual_task,RL fixed dual-task,Instruments-grec-grpo-rule-only-fixedhint-taskfix-b16-sid-title-desc-sft495,checkpoint-604,604,3012,3012,0.40106241699867196,0.0882,0.1117,0.1043,0.186,0.0828,0.0947
fixed_dual_task,RL fixed dual-task,Instruments-grec-grpo-rule-only-fixedhint-taskfix-b16-sid-title-desc-sft495,checkpoint-906,906,3012,3012,0.601593625498008,0.091,0.112,0.1054,0.1795,0.0863,0.0974
fixed_dual_task,RL fixed dual-task,Instruments-grec-grpo-rule-only-fixedhint-taskfix-b16-sid-title-desc-sft495,checkpoint-1208,1208,3012,3012,0.8021248339973439,0.0893,0.113,0.1049,0.1849,0.0841,0.0969
fixed_dual_task,RL fixed dual-task,Instruments-grec-grpo-rule-only-fixedhint-taskfix-b16-sid-title-desc-sft495,checkpoint-1510,1510,3012,3012,1.00265604249668,0.0923,0.1152,0.1082,0.1883,0.087,0.0988
fixed_dual_task,RL fixed dual-task,Instruments-grec-grpo-rule-only-fixedhint-taskfix-b16-sid-title-desc-sft495,checkpoint-1812,1812,3012,3012,1.203187250996016,0.0926,0.1162,0.1081,0.1878,0.0872,0.0994
fixed_dual_task,RL fixed dual-task,Instruments-grec-grpo-rule-only-fixedhint-taskfix-b16-sid-title-desc-sft495,checkpoint-2114,2114,3012,3012,1.403718459495352,0.0934,0.1158,0.1092,0.1892,0.0878,0.0986
fixed_dual_task,RL fixed dual-task,Instruments-grec-grpo-rule-only-fixedhint-taskfix-b16-sid-title-desc-sft495,checkpoint-2416,2416,3012,3012,1.6042496679946878,0.0936,0.1165,0.1094,0.1897,0.0882,0.0995
fixed_dual_task,RL fixed dual-task,Instruments-grec-grpo-rule-only-fixedhint-taskfix-b16-sid-title-desc-sft495,checkpoint-2718,2718,3012,3012,1.8047808764940239,0.0939,0.1174,0.1095,0.1897,0.0883,0.0998
fixed_dual_task,RL fixed dual-task,Instruments-grec-grpo-rule-only-fixedhint-taskfix-b16-sid-title-desc-sft495,checkpoint-3012,3012,3012,3012,2.0,0.0939,0.1169,0.1098,0.1905,0.0885,0.1001
