path	HR@1	HR@3	HR@5	HR@10	HR@20	HR@50	NDCG@1	NDCG@3	NDCG@5	NDCG@10	NDCG@20	NDCG@50
Instruments-grec-grpo-prefix-token-only-totalnorm-qwen2.5-3b-qwen4B-4-256-from-sft495/checkpoint-1665	0.0662	0.0802	0.0875	0.1005	0.1217	0.1668	0.0662	0.0744	0.0775	0.0815	0.0869	0.0958
