path	HR@1	HR@3	HR@5	HR@10	HR@20	HR@50	NDCG@1	NDCG@3	NDCG@5	NDCG@10	NDCG@20	NDCG@50
Instruments-grec-grpo-qwen2.5-3b-qwen4B-4-256-from-sft495/checkpoint-1332	0.0795	0.0896	0.0972	0.1107	0.1303	0.1665	0.0795	0.0853	0.0884	0.0928	0.0977	0.1049
